Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
97,15,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
97,15,,RANDOM_01,DISCARD,C5;Q1;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 10, 10, 10, 11, 11, 11]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C5;Q1;J0', 'C5;Q2;J0', 'pass']",,,,
97,15,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
97,15,,RANDOM_03,DISCARD,C3;Q1;J0,True,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C3;Q1;J0', 'pass']",,,,
97,15,,RANDOM_03,DECLARE_PIZZA,,,,,,,,,,
97,16,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C9;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
97,16,,RANDOM_01,DISCARD,C11;Q2;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 10, 10, 10, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C5;Q1;J0', 'C8;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
97,16,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
97,16,,RANDOM_01,DECLARE_PIZZA,,,,,,,,,,
97,17,,RANDOM_01,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 10, 10, 10, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C5;Q1;J0', 'C8;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'pass']",,,,
97,17,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C11;Q1;J0', 'pass']",,,,
97,17,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C9;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
97,17,,RANDOM_01,DECLARE_PIZZA,,,,,,,,,,
97,18,,RANDOM_01,DISCARD,C5;Q1;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 10, 10, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C5;Q1;J0', 'C8;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'pass']",,,,
97,18,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
97,18,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
97,18,,RANDOM_01,DECLARE_PIZZA,,,,,,,,,,
97,19,,RANDOM_01,DISCARD,C10;Q3;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]","['C8;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C11;Q1;J0', 'pass']",,,,
97,19,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
97,19,,RANDOM_04,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
97,19,,RANDOM_01,DECLARE_PIZZA,,,,,,,,,,
97,20,,RANDOM_01,DISCARD,C11;Q1;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C8;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
97,20,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
97,20,,RANDOM_04,DISCARD,C9;Q1;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C9;Q1;J0', 'pass']",,,,
97,20,,RANDOM_01,DISCARD,C8;Q1;J0,True,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C8;Q1;J0', 'pass']",,,,
97,20,,RANDOM_01,DECLARE_PIZZA,,,,,,,,,,
97,21,,RANDOM_02,DISCARD,C11;Q1;J0,True,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C11;Q1;J0', 'pass']",,,,
97,21,,SYSTEM,END_MATCH,,,,,,,"{'RANDOM_01': 'Souschef', 'RANDOM_02': 'Waiter', 'RANDOM_03': 'Chef', 'RANDOM_04': 'Dishwasher'}","{'RANDOM_01': 2, 'RANDOM_02': 1, 'RANDOM_03': 3, 'RANDOM_04': 0}","{'RANDOM_01': 136, 'RANDOM_02': 146, 'RANDOM_03': 156, 'RANDOM_04': 144}",
98,0,,SYSTEM,NEW_MATCH,,,,,,,"{'RANDOM_01': 'Souschef', 'RANDOM_02': 'Waiter', 'RANDOM_03': 'Chef', 'RANDOM_04': 'Dishwasher'}",,"{'RANDOM_01': 2, 'RANDOM_02': 1, 'RANDOM_03': 3, 'RANDOM_04': 0}",
98,0,,SYSTEM,DEAL_CARDS,,,"[[4, 5, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 0, 11], [0, 2, 3, 5, 5, 5, 6, 6, 9, 9, 9, 10, 0, 0, 0, 0, 12], [0, 4, 4, 4, 5, 6, 6, 7, 7, 8, 9, 9, 10, 10, 10, 3, 3], [11, 11, 6, 0, 0, 7, 8, 8, 8, 8, 9, 10, 10, 11, 11, 11, 11]]",,,,,,,
98,0,,SYSTEM,CARD_EXCHANGE,"[False, -1, [3, 3], 2, 11, [11, 11]]",,"[[4, 5, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 0, 11], [0, 2, 3, 5, 5, 5, 6, 6, 9, 9, 9, 10, 0, 0, 0, 0, 12], [0, 4, 4, 4, 5, 6, 6, 7, 7, 8, 9, 9, 10, 10, 10, 3, 3], [11, 11, 6, 0, 0, 7, 8, 8, 8, 8, 9, 10, 10, 11, 11, 11, 11]]",,,,,,,
98,1,,RANDOM_02,DISCARD,C11;Q4;J1,0.0,"[0, 0, 0, 0, 0, 2, 3, 5, 5, 5, 6, 6, 9, 9, 9, 10, 12]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 11, 12, 0, 0, 0, 0, 0, 0]","['C11;Q1;J0', 'C11;Q1;J1', 'C11;Q1;J2', 'C11;Q2;J0', 'C11;Q2;J1', 'C11;Q2;J2', 'C11;Q3;J0', 'C11;Q3;J1', 'C11;Q3;J2', 'C11;Q4;J0', 'C11;Q4;J1', 'C11;Q4;J2', 'pass']",,,,
98,1,,RANDOM_03,DISCARD,pass,False,"[1, 4, 4, 4, 5, 6, 6, 7, 7, 8, 9, 9, 10, 10, 10, 3, 3]","[11, 11, 11, 11, 12, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 11, 12, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,1,,RANDOM_04,DISCARD,pass,False,"[11, 11, 6, 7, 7, 7, 8, 8, 8, 8, 9, 10, 10, 11, 11, 11, 11]","[11, 11, 11, 11, 12, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 11, 12, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,1,,RANDOM_01,DISCARD,pass,False,"[4, 5, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 2, 11]","[11, 11, 11, 11, 12, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 11, 12, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,1,,RANDOM_02,DECLARE_PIZZA,,,,,,,,,,
98,2,,RANDOM_02,DISCARD,C3;Q1;J0,False,"[0, 0, 0, 0, 0, 0, 2, 5, 5, 5, 6, 6, 9, 9, 9, 10, 12]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C2;Q1;J0', 'C2;Q1;J1', 'C3;Q1;J0', 'C3;Q1;J1', 'C5;Q1;J0', 'C5;Q1;J1', 'C5;Q2;J0', 'C5;Q2;J1', 'C5;Q3;J0', 'C5;Q3;J1', 'C6;Q1;J0', 'C6;Q1;J1', 'C6;Q2;J0', 'C6;Q2;J1', 'C9;Q1;J0', 'C9;Q1;J1', 'C9;Q2;J0', 'C9;Q2;J1', 'C9;Q3;J0', 'C9;Q3;J1', 'C10;Q1;J0', 'C10;Q1;J1', 'C0;Q0;J1', 'pass']",,,,
98,2,,RANDOM_03,DISCARD,C1;Q1;J0,False,"[0, 3, 3, 4, 4, 4, 5, 6, 6, 7, 7, 8, 9, 9, 10, 10, 10]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C1;Q1;J0', 'pass']",,,,
98,2,,RANDOM_04,DISCARD,pass,False,"[11, 11, 6, 7, 7, 7, 8, 8, 8, 8, 9, 10, 10, 11, 11, 11, 11]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,2,,RANDOM_01,DISCARD,pass,False,"[4, 5, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 2, 11]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,2,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 2, 5, 5, 5, 6, 6, 9, 9, 9, 10, 12]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,2,,RANDOM_03,DECLARE_PIZZA,,,,,,,,,,
98,3,,RANDOM_03,DISCARD,C5;Q1;J0,False,"[0, 0, 3, 3, 4, 4, 4, 6, 6, 7, 7, 8, 9, 9, 10, 10, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C3;Q1;J0', 'C3;Q2;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C4;Q3;J0', 'C5;Q1;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'pass']",,,,
98,3,,RANDOM_04,DISCARD,pass,False,"[11, 11, 6, 7, 7, 7, 8, 8, 8, 8, 9, 10, 10, 11, 11, 11, 11]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,3,,RANDOM_01,DISCARD,pass,False,"[4, 5, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 2, 11]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C2;Q1;J0', 'C4;Q1;J0', 'pass']",,,,
98,3,,RANDOM_02,DISCARD,C2;Q1;J1,False,"[0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 6, 6, 9, 9, 9, 10]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C2;Q1;J0', 'C2;Q1;J1', 'pass']",,,,
98,3,,RANDOM_03,DISCARD,pass,False,"[0, 0, 3, 3, 4, 4, 4, 6, 6, 7, 7, 8, 9, 9, 10, 10, 10]","[2, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,3,,RANDOM_02,DECLARE_PIZZA,,,,,,,,,,
98,4,,RANDOM_02,DISCARD,C9;Q1;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 6, 6, 9, 9, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C5;Q1;J0', 'C5;Q2;J0', 'C5;Q3;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'pass']",,,,
98,4,,RANDOM_03,DISCARD,C8;Q1;J0,False,"[0, 0, 0, 3, 3, 4, 4, 4, 6, 6, 7, 7, 9, 9, 10, 10, 10]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C3;Q1;J0', 'C3;Q2;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C4;Q3;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'pass']",,,,
98,4,,RANDOM_04,DISCARD,pass,False,"[11, 11, 6, 7, 7, 7, 8, 8, 8, 8, 9, 10, 10, 11, 11, 11, 11]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C6;Q1;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C7;Q3;J0', 'pass']",,,,
98,4,,RANDOM_01,DISCARD,C2;Q1;J0,False,"[0, 4, 5, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 11]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C2;Q1;J0', 'C4;Q1;J0', 'C5;Q1;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'pass']",,,,
98,4,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 6, 6, 9, 9, 10]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,4,,RANDOM_03,DISCARD,pass,False,"[0, 0, 0, 3, 3, 4, 4, 4, 6, 6, 7, 7, 9, 9, 10, 10, 10]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,4,,RANDOM_01,DECLARE_PIZZA,,,,,,,,,,
98,5,,RANDOM_01,DISCARD,C9;Q3;J0,False,"[0, 0, 0, 0, 4, 5, 6, 7, 7, 8, 8, 8, 10, 10, 10, 10, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0]","['C4;Q1;J0', 'C5;Q1;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C11;Q1;J0', 'pass']",,,,
98,5,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 6, 6, 9, 9, 10]","[9, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0]","['C5;Q3;J0', 'pass']",,,,
98,5,,RANDOM_03,DISCARD,C4;Q3;J0,False,"[0, 0, 0, 0, 0, 0, 3, 3, 6, 6, 7, 7, 9, 9, 10, 10, 10]","[9, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]","['C4;Q3;J0', 'pass']",,,,
98,5,,RANDOM_04,DISCARD,pass,False,"[11, 11, 6, 7, 7, 7, 8, 8, 8, 8, 9, 10, 10, 11, 11, 11, 11]","[4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,5,,RANDOM_01,DISCARD,pass,False,"[0, 0, 0, 0, 4, 5, 6, 7, 7, 8, 8, 8, 10, 10, 10, 10, 11]","[4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,5,,RANDOM_03,DECLARE_PIZZA,,,,,,,,,,
98,6,,RANDOM_03,DISCARD,C10;Q2;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 6, 6, 7, 7, 9, 9, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C3;Q1;J0', 'C3;Q2;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'pass']",,,,
98,6,,RANDOM_04,DISCARD,C7;Q2;J0,False,"[0, 0, 6, 7, 8, 8, 8, 8, 9, 10, 10, 11, 11, 11, 11, 11, 11]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C7;Q2;J0', 'C7;Q3;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C8;Q4;J0', 'pass']",,,,
98,6,,RANDOM_01,DISCARD,pass,False,"[0, 0, 0, 0, 4, 5, 6, 7, 7, 8, 8, 8, 10, 10, 10, 10, 11]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,6,,RANDOM_02,DISCARD,C5;Q3;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 9, 9, 10]","[7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]","['C5;Q2;J0', 'C5;Q3;J0', 'C6;Q2;J0', 'pass']",,,,
98,6,,RANDOM_03,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 6, 6, 7, 7, 9, 9, 10]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,6,,RANDOM_04,DISCARD,pass,False,"[0, 0, 6, 7, 8, 8, 8, 8, 9, 10, 10, 11, 11, 11, 11, 11, 11]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,6,,RANDOM_02,DECLARE_PIZZA,,,,,,,,,,
98,7,,RANDOM_02,DISCARD,C6;Q1;J0,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 9, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C6;Q1;J0', 'C6;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'pass']",,,,
98,7,,RANDOM_03,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 6, 6, 7, 7, 9, 9, 10]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C3;Q1;J0', 'C3;Q2;J0', 'pass']",,,,
98,7,,RANDOM_04,DISCARD,pass,False,"[0, 0, 6, 7, 8, 8, 8, 8, 9, 10, 10, 11, 11, 11, 11, 11, 11]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
98,7,,RANDOM_01,DISCARD,pass,False,"[0, 0, 0, 0, 4, 5, 6, 7, 7, 8, 8, 8, 10, 10, 10, 10, 11]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C4;Q1;J0', 'C5;Q1;J0', 'pass']",,,,
98,7,,RANDOM_02,DECLARE_PIZZA,,,,,,,,,,
98,8,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 9, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C6;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'pass']",,,,
98,8,,RANDOM_03,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 6, 6, 7, 7, 9, 9, 10]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C3;Q1;J0', 'C3;Q2;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'pass']",,,,
98,8,,RANDOM_04,DISCARD,C10;Q2;J0,False,"[0, 0, 0, 0, 6, 7, 8, 8, 8, 8, 9, 11, 11, 11, 11, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C6;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C8;Q4;J0', 'C9;Q1;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'C11;Q5;J0', 'C11;Q6;J0', 'pass']",,,,
98,8,,RANDOM_01,DISCARD,pass,False,"[0, 0, 0, 0, 4, 5, 6, 7, 7, 8, 8, 8, 10, 10, 10, 10, 11]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['C7;Q2;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'pass']",,,,
98,8,,RANDOM_04,DECLARE_PIZZA,,,,,,,,,,
98,9,,RANDOM_04,DISCARD,C11;Q3;J0,False,"[0, 0, 0, 0, 0, 0, 0, 6, 7, 8, 8, 8, 8, 9, 11, 11, 11]","[13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0]","['C6;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C8;Q4;J0', 'C9;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'C11;Q5;J0', 'C11;Q6;J0', 'pass']",,,,
98,9,,RANDOM_01,DISCARD,pass,False,"[0, 0, 0, 0, 4, 5, 6, 7, 7, 8, 8, 8, 10, 10, 10, 10, 11]","[11, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0]","['C8;Q3;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'pass']",,,,
98,9,,RANDOM_02,DISCARD,pass,False,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 9, 10]","[11, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0]",['pass'],,,,
